00:02.1,0.076171875,0.033935547,1.002197266,-1.258396947,-1.498091603,13.84236641,24.10647059
00:02.1,0.067626953,0.015136719,1.009277344,-1.138549618,-1.378244275,13.96221374,24.15352941
00:02.1,0.060058594,0.033935547,0.995605469,-0.898854962,-1.498091603,14.08206107,24.15352941
00:02.1,0.090332031,0.030517578,1.007324219,-0.958778626,-1.378244275,13.90229008,24.15352941
00:02.2,0.049560547,0.035888672,0.987792969,-1.258396947,-1.617938931,14.0221374,24.20058824
00:02.2,0.100830078,0.041992188,0.995849609,-1.138549618,-1.617938931,13.84236641,24.24764706
00:02.2,0.046386719,0.024414063,1.01171875,-1.138549618,-1.677862595,14.26183206,24.15352941
00:02.2,0.084960938,0.041015625,1.017822266,-1.078625954,-1.318320611,14.2019084,24.10647059
00:02.2,0.041015625,0.021972656,0.999755859,-1.078625954,-1.558015267,14.2019084,24.10647059
00:02.2,0.095214844,0.030517578,1.029296875,-1.198473282,-1.01870229,14.08206107,24.24764706
00:02.2,0.072753906,0.028808594,0.988769531,-1.318320611,-1.558015267,14.38167939,24.15352941
00:02.2,0.072021484,0.033447266,1.006835938,-1.078625954,-1.198473282,14.2019084,24.10647059
00:02.2,0.077392578,0.03515625,1.020019531,-1.378244275,-1.01870229,14.32175573,24.20058824
00:02.3,0.065673828,0.033447266,1.003662109,-1.078625954,-1.318320611,14.44160305,24.15352941
00:02.3,0.066162109,0.020019531,1.012451172,-1.318320611,-1.078625954,14.26183206,24.24764706
00:02.3,0.061035156,0.031982422,0.997558594,-1.318320611,-0.958778626,14.50152672,24.15352941
00:02.3,0.080078125,0.028808594,0.997802734,-1.258396947,-0.958778626,14.50152672,24.05941176
00:02.3,0.062011719,0.033691406,1.008789063,-1.438167939,-1.198473282,14.62137405,24.15352941
00:02.3,0.084472656,0.040283203,1.010253906,-1.498091603,-0.898854962,14.56145038,24.15352941
00:02.3,0.043212891,0.019042969,1.006835938,-1.73778626,-1.198473282,14.68129771,24.20058824
00:02.3,0.086181641,0.037353516,1.020507813,-1.558015267,-0.898854962,14.56145038,24.20058824
00:02.3,0.038574219,0.020996094,1.004394531,-1.857633588,-1.498091603,14.74122137,24.15352941
00:02.4,0.097412109,0.037841797,1.016357422,-1.498091603,-0.898854962,14.62137405,24.15352941
00:02.4,0.032714844,0.028564453,1.006591797,-1.677862595,-1.617938931,14.62137405,24.20058824
00:02.4,0.084228516,0.0234375,1.005126953,-1.558015267,-1.378244275,14.68129771,24.20058824
00:02.4,0.046875,0.025634766,1.011474609,-1.73778626,-1.318320611,14.8610687,24.20058824
00:02.4,0.064697266,0.034423828,1.004150391,-1.797709924,-1.617938931,14.80114504,24.29470588
00:02.4,0.054199219,0.022949219,1.012695313,-1.73778626,-1.558015267,14.74122137,24.24764706
00:02.4,0.05859375,0.030517578,0.983398438,-1.438167939,-1.917557252,14.92099237,24.15352941
00:02.4,0.088134766,0.023681641,1.014160156,-1.498091603,-1.558015267,14.74122137,24.15352941
00:02.4,0.020263672,0.023925781,0.973388672,-1.438167939,-1.977480916,14.92099237,24.24764706
00:02.5,0.088623047,0.021972656,1.014892578,-1.258396947,-1.198473282,14.8610687,24.24764706
00:02.5,0.024902344,0.022216797,1.008789063,-1.378244275,-2.097328244,14.74122137,24.29470588
00:02.5,0.107666016,0.001953125,1.020019531,-1.318320611,-1.438167939,14.8610687,24.24764706
00:02.5,0.034912109,0.030029297,1.012695313,-1.138549618,-1.977480916,14.80114504,24.29470588
00:02.5,0.072998047,0.020507813,1.003662109,-1.258396947,-1.617938931,15.10076336,24.15352941
00:02.5,0.060302734,0.021240234,1.013916016,-1.258396947,-1.917557252,15.10076336,24.15352941
00:02.5,0.069824219,0.017822266,1,-1.378244275,-1.498091603,15.10076336,24.20058824
00:02.5,0.067138672,0.037597656,1.009277344,-1.198473282,-1.977480916,15.04083969,24.20058824
00:02.5,0.052734375,0.007324219,1.028564453,-1.438167939,-1.917557252,15.40038168,24.24764706
00:02.6,0.083984375,0.035888672,0.995605469,-1.198473282,-1.73778626,30.62099237,24.24764706
00:02.6,0.035644531,0.003173828,0.986328125,-1.198473282,-1.977480916,15.40038168,24.29470588
00:02.6,0.078125,0.020019531,1.001708984,-1.138549618,-1.318320611,15.40038168,24.20058824
00:02.6,0.041503906,0.005615234,0.987304688,-1.498091603,-1.917557252,15.52022901,24.24764706
00:02.6,0.083496094,0.024658203,1.001220703,-1.378244275,-1.677862595,15.58015267,24.20058824
00:02.6,0.037353516,0.031738281,1.000488281,-1.258396947,-2.03740458,15.75992366,24.20058824
00:02.6,0.062255859,0.022949219,0.986816406,-1.318320611,-1.797709924,15.7,24.24764706
00:02.6,0.079589844,0.035400391,0.983886719,-1.498091603,-1.677862595,15.52022901,24.15352941
00:02.6,0.055175781,0.019042969,0.997314453,-1.617938931,-2.03740458,15.7,24.24764706
00:02.6,0.087890625,0.044189453,1.000732422,-1.617938931,-1.617938931,15.7,24.15352941
00:02.7,0.037841797,0.027832031,0.986816406,-1.677862595,-2.337022901,15.75992366,24.20058824
00:02.7,0.084228516,0.021972656,1.005371094,-1.617938931,-1.378244275,15.7,24.24764706
00:02.7,0.032470703,0.027587891,1.011962891,-1.857633588,-1.857633588,15.87977099,24.20058824
00:02.7,0.098632813,0.024414063,1.010498047,-1.797709924,-1.917557252,15.7,24.20058824
00:02.7,0.053222656,0.030761719,1.000732422,-1.977480916,-1.977480916,15.87977099,24.24764706
00:02.7,0.072509766,0.029296875,0.999267578,-1.617938931,-1.797709924,15.87977099,24.24764706
00:02.7,0.037841797,0.026855469,1.003662109,-1.977480916,-1.917557252,15.93969466,24.24764706
00:02.7,0.0625,0.025146484,1.010986328,-1.917557252,-1.917557252,15.87977099,24.24764706
00:02.7,0.052734375,0.031005859,1.010253906,-1.797709924,-2.03740458,15.99961832,24.34176471
00:02.8,0.054931641,0.020996094,1.001953125,-1.677862595,-1.977480916,15.81984733,24.15352941
00:02.8,0.071533203,0.031005859,1.001708984,-1.797709924,-1.977480916,15.87977099,24.24764706
00:02.8,0.037597656,0.011474609,0.99609375,-1.677862595,-1.857633588,16.17938931,24.24764706
00:02.8,0.088378906,0.009277344,1.028808594,-1.617938931,-1.73778626,15.75992366,24.24764706
00:02.8,0.040771484,0.016113281,1.004882813,-1.558015267,-1.917557252,15.99961832,24.34176471
00:02.8,0.091796875,0.009277344,1.014648438,-1.558015267,-1.917557252,16.23931298,24.34176471
00:02.8,0.044921875,0.003417969,1.019287109,-1.617938931,-1.677862595,16.41908397,24.24764706
00:02.8,0.077880859,0.000244141,0.990234375,-1.73778626,-1.977480916,16.17938931,24.15352941
00:02.8,0.053955078,0.021972656,1.0078125,-1.857633588,-1.917557252,16.23931298,24.29470588
00:02.9,0.034179688,0.030761719,1.001464844,-1.498091603,-2.277099237,16.5389313,24.24764706
00:02.9,0.075195313,0.003173828,1.000732422,-1.558015267,-1.917557252,16.41908397,24.24764706
00:02.9,0.03515625,0.018798828,0.993896484,-1.677862595,-2.277099237,16.71870229,24.29470588
00:02.9,0.064453125,0.001464844,1.002441406,-1.438167939,-1.977480916,16.5389313,24.24764706
00:02.9,0.048339844,0.014648438,0.997070313,-1.558015267,-2.217175573,16.65877863,24.34176471
00:02.9,0.073730469,0.014160156,0.998535156,-1.378244275,-2.157251908,16.89847328,24.20058824
00:02.9,0.032470703,0.008056641,1.029785156,-1.258396947,-1.977480916,16.89847328,24.15352941
00:02.9,0.058349609,0.018066406,0.992431641,-1.558015267,-2.097328244,16.95839695,24.10647059
00:02.9,0.034912109,0.010253906,1.008789063,-1.318320611,-2.03740458,16.89847328,24.34176471
00:03.0,0.049804688,0.000976563,1.001953125,-1.677862595,-1.857633588,17.01832061,24.20058824
00:03.0,0.057373047,0.009521484,0.994384766,-1.498091603,-1.797709924,17.07824427,24.29470588
00:03.0,0.063720703,0.016357422,0.997314453,-1.558015267,-2.03740458,17.07824427,24.34176471
00:03.0,0.05859375,0.015869141,1.008544922,-1.677862595,-1.558015267,17.1980916,24.29470588
00:03.0,0.044189453,0.015136719,0.997802734,-1.797709924,-2.157251908,17.31793893,24.24764706
00:03.0,0.079101563,0.006103516,1.002929688,-1.73778626,-1.617938931,17.1980916,24.29470588
00:03.0,0.042724609,0.024658203,0.988769531,-1.797709924,-2.157251908,17.67748092,24.29470588
00:03.0,0.088623047,0.020751953,1.010986328,-1.617938931,-1.857633588,17.31793893,24.24764706
00:03.0,0.035644531,0.019775391,0.999023438,-2.03740458,-2.277099237,17.55763359,24.20058824
00:03.1,0.090087891,0.019775391,1.016357422,-1.73778626,-1.078625954,17.49770992,24.24764706
00:03.1,0.028076172,0.000732422,1.014404297,-1.797709924,-2.157251908,17.91717557,24.29470588
00:03.1,0.097167969,0.017822266,1.021972656,-1.677862595,-1.378244275,17.3778626,24.15352941
00:03.1,0.043457031,0.016601563,0.984375,-1.857633588,-1.797709924,17.67748092,24.24764706
00:03.1,0.092285156,0.019287109,1.013183594,-1.677862595,-1.378244275,17.67748092,24.24764706
00:03.1,0.039550781,0.009521484,1.0078125,-1.797709924,-1.617938931,17.97709924,24.34176471
00:03.1,0.058105469,0.012939453,0.997558594,-1.797709924,-1.73778626,17.85725191,24.24764706
00:03.1,0.053710938,-0.002441406,1.008056641,-1.857633588,-1.438167939,17.73740458,24.29470588
00:03.1,0.071044922,0.010009766,1.000976563,-1.977480916,-1.438167939,17.91717557,24.15352941
00:03.2,0.065429688,0.013671875,0.993896484,-1.857633588,-1.198473282,17.97709924,24.29470588
00:03.2,0.072753906,0,0.984863281,-1.73778626,-1.318320611,17.79732824,24.34176471
00:03.2,0.057128906,-0.000244141,0.994873047,-1.977480916,-1.078625954,18.0370229,24.24764706
00:03.2,0.070068359,0.010498047,1.030029297,-1.677862595,-0.898854962,17.97709924,24.34176471
00:03.2,0.055908203,0.009521484,0.993896484,-1.857633588,-1.318320611,17.91717557,24.20058824
00:03.2,0.054199219,0.00390625,1.009765625,-1.917557252,-1.01870229,18.09694656,24.24764706
00:03.2,0.081298828,0.017089844,1.026367188,-1.857633588,-1.01870229,17.79732824,24.24764706
00:03.2,0.043945313,0.013916016,1.016601563,-2.03740458,-1.258396947,18.09694656,24.34176471
00:03.2,0.081787109,-0.000732422,1.014404297,-1.977480916,-1.378244275,17.85725191,24.29470588
00:03.3,0.045654297,-0.007080078,1.008544922,-1.73778626,-1.378244275,18.15687023,24.24764706
00:03.3,0.075683594,-0.030761719,1.042724609,-1.617938931,-1.498091603,17.85725191,24.15352941
00:03.3,0.065185547,0.016601563,1.012207031,-1.917557252,-1.438167939,17.97709924,24.38882353
00:03.3,0.047119141,-0.012207031,0.985595703,-1.917557252,-1.617938931,18.09694656,24.34176471
00:03.3,0.049560547,-0.002685547,1.015625,-1.797709924,-1.797709924,18.0370229,24.24764706
00:03.3,0.063720703,-0.013916016,1.002197266,-1.977480916,-2.157251908,17.79732824,24.29470588
00:03.3,0.064208984,-0.02734375,1.002197266,-1.977480916,-1.797709924,17.79732824,24.34176471
00:03.3,0.049316406,-0.016601563,1.012451172,-1.797709924,-1.977480916,17.97709924,24.20058824
00:03.3,0.093505859,-0.01953125,1.015380859,-1.917557252,-1.797709924,17.73740458,24.24764706
00:03.4,0.039550781,-0.034912109,0.986816406,-1.797709924,-1.677862595,17.91717557,24.24764706
00:03.4,0.068603516,-0.045654297,1.030273438,-1.917557252,-1.617938931,17.67748092,24.34176471
00:03.4,0.062744141,-0.029541016,0.990234375,-1.797709924,-1.438167939,17.91717557,24.15352941
00:03.4,0.055419922,-0.043945313,1.030273438,-1.857633588,-1.498091603,17.73740458,24.24764706
00:03.4,0.063232422,-0.026123047,0.990722656,-1.498091603,-1.558015267,17.85725191,24.29470588
00:03.4,0.059570313,-0.047607422,1.021728516,-1.797709924,-1.318320611,17.97709924,24.24764706
00:03.4,0.084960938,-0.028076172,0.988769531,-1.73778626,-0.958778626,17.91717557,24.24764706
00:03.4,0.049560547,-0.052001953,1.010009766,-1.498091603,-1.318320611,18.09694656,24.34176471
00:03.4,0.090576172,-0.042480469,1.028564453,-1.857633588,-0.659160305,18.0370229,24.29470588
00:03.4,0.040771484,-0.039550781,1.003417969,-1.498091603,-1.258396947,18.21679389,24.34176471
00:03.5,0.063476563,-0.044189453,1.028808594,-1.318320611,-0.719083969,17.91717557,24.29470588
00:03.5,0.027099609,-0.040771484,1.020019531,-1.438167939,-1.378244275,18.27671756,24.24764706
00:03.5,0.091064453,-0.033203125,1.0234375,-1.198473282,-0.719083969,18.15687023,24.29470588
00:03.5,0.044189453,-0.028808594,1.004150391,-1.258396947,-1.318320611,18.27671756,24.24764706
00:03.5,0.058837891,-0.026367188,1.000976563,-1.01870229,-1.01870229,18.51641221,24.34176471
00:03.5,0.051757813,-0.035644531,1.006835938,-1.078625954,-1.258396947,17.97709924,24.29470588
00:03.5,0.034179688,-0.030761719,1.003417969,-1.378244275,-1.258396947,18.33664122,24.24764706
00:03.5,0.08984375,-0.020996094,1.025878906,-0.958778626,-1.198473282,18.15687023,24.29470588
00:03.5,0.029296875,-0.035644531,0.994628906,-1.498091603,-1.438167939,18.57633588,24.29470588
00:03.6,0.075195313,-0.015869141,1.034912109,-0.898854962,-1.677862595,18.15687023,24.20058824
00:03.6,0.027587891,-0.020263672,0.989013672,-1.138549618,-1.977480916,18.15687023,24.38882353
00:03.6,0.078369141,-0.040771484,1.004882813,-1.378244275,-1.857633588,17.85725191,24.34176471
00:03.6,0.028320313,-0.02734375,1.013427734,-1.378244275,-2.217175573,18.09694656,24.34176471
00:03.6,0.072998047,-0.038085938,1.012695313,-1.138549618,-2.157251908,17.55763359,24.29470588
00:03.6,0.016601563,-0.019287109,0.964355469,-1.318320611,-2.696564885,17.85725191,24.34176471
00:03.6,0.066162109,-0.040527344,0.984619141,-1.318320611,-2.217175573,17.97709924,24.38882353
00:03.6,0.054931641,-0.016845703,0.995849609,-1.438167939,-2.516793893,17.85725191,24.38882353
00:03.6,0.060058594,-0.009033203,0.984619141,-1.677862595,-2.217175573,17.91717557,24.20058824
00:03.7,0.061767578,-0.011962891,1.000976563,-1.617938931,-2.816412214,17.73740458,24.38882353
00:03.7,0.069335938,-0.045166016,0.997314453,-1.498091603,-2.876335878,17.73740458,24.34176471
00:03.7,0.103515625,-0.023681641,0.987792969,-1.558015267,-2.75648855,17.49770992,24.29470588
00:03.7,0.048583984,-0.018310547,0.971435547,-1.677862595,-3.05610687,17.85725191,24.34176471
00:03.7,0.093505859,-0.026855469,1.028564453,-1.438167939,-2.456870229,17.49770992,24.34176471
00:03.7,0.063232422,-0.011474609,0.981689453,-1.677862595,-2.816412214,17.73740458,24.29470588
00:03.7,0.093261719,-0.035644531,1.008544922,-1.677862595,-2.277099237,17.49770992,24.34176471
00:03.7,0.098388672,-0.006591797,0.989746094,-1.677862595,-2.157251908,17.25801527,24.34176471
00:03.7,0.072021484,-0.024902344,1.010009766,-1.378244275,-1.977480916,17.49770992,24.38882353
00:03.8,0.099609375,-0.007080078,0.986083984,-1.438167939,-1.677862595,17.49770992,24.34176471
00:03.8,0.107421875,-0.003173828,1.028076172,-1.258396947,-1.617938931,17.3778626,24.29470588
00:03.8,0.128662109,-0.009033203,1.007080078,-1.378244275,-0.958778626,17.07824427,24.29470588
00:03.8,0.077880859,0,0.994140625,-1.318320611,-1.138549618,17.31793893,24.24764706
00:03.8,0.125,-0.004394531,1.010742188,-1.438167939,-0.539312977,17.07824427,24.38882353
00:03.8,0.103027344,0.003173828,0.974609375,-1.498091603,-0.898854962,16.71870229,24.29470588
00:03.8,0.112060547,0.004638672,0.990234375,-1.438167939,-0.719083969,16.89847328,24.24764706
00:03.8,0.095703125,0.009033203,0.982177734,-1.318320611,-0.419465649,16.65877863,24.29470588
00:03.8,0.122802734,0.013916016,1.006347656,-1.378244275,-0.479389313,16.59885496,24.24764706
00:03.8,0.103759766,0.041015625,0.998291016,-1.318320611,-0.719083969,16.59885496,24.38882353
00:03.9,0.096679688,0.017089844,0.995849609,-1.138549618,-0.359541985,16.35916031,24.20058824
00:03.9,0.114501953,0.004150391,1.045166016,-1.258396947,-0.659160305,16.11946565,24.29470588
00:03.9,0.087402344,0.022216797,0.987548828,-1.318320611,-0.898854962,16.17938931,24.34176471
00:03.9,0.094238281,0.005371094,1.004394531,-1.498091603,-0.958778626,15.93969466,24.29470588
00:03.9,0.094482422,0.008300781,0.980957031,-1.558015267,-0.779007634,15.46030534,24.29470588
00:03.9,0.094726563,0.006103516,1.004638672,-1.617938931,-0.838931298,15.64007634,24.34176471
00:03.9,0.094238281,0.020263672,0.998291016,-1.498091603,-0.539312977,30.62099237,24.34176471
00:03.9,0.079345703,0.000488281,0.989257813,-1.677862595,-0.719083969,14.92099237,24.24764706
00:03.9,0.093994141,0.022216797,0.9921875,-1.318320611,-0.659160305,14.62137405,24.34176471
00:04.0,0.104248047,0.0234375,1.020263672,-1.797709924,-0.898854962,14.44160305,24.34176471
00:04.0,0.118408203,0.030029297,0.991699219,-1.797709924,-0.779007634,14.44160305,24.34176471
00:04.0,0.080810547,0.024902344,1.005371094,-1.677862595,-1.138549618,14.2019084,24.29470588
00:04.0,0.124511719,0.027832031,0.985595703,-1.797709924,-0.779007634,13.96221374,24.29470588
00:04.0,0.074951172,0.009277344,0.990234375,-1.917557252,-1.318320611,13.96221374,24.34176471
00:04.0,0.131103516,0.021972656,1.013183594,-1.797709924,-1.138549618,13.18320611,24.34176471
00:04.0,0.062744141,0.024169922,1.003662109,-2.03740458,-1.498091603,13.66259542,24.38882353
00:04.0,0.114501953,0.005859375,0.995605469,-1.617938931,-1.138549618,13.12328244,24.24764706
00:04.0,0.085449219,0.012451172,1.013183594,-2.097328244,-1.438167939,13.06335878,24.29470588
00:04.1,0.111572266,0.040527344,1.014160156,-2.097328244,-1.498091603,13.06335878,24.24764706
00:04.1,0.103759766,0.019287109,0.990966797,-2.097328244,-1.617938931,12.76374046,24.24764706
00:04.1,0.114990234,0.019775391,1.008789063,-2.097328244,-1.558015267,12.64389313,24.34176471
00:04.1,0.089599609,0.025634766,0.991210938,-2.277099237,-1.917557252,12.64389313,24.24764706
00:04.1,0.103027344,0.019775391,1.015136719,-2.217175573,-1.318320611,12.5240458,24.38882353
00:04.1,0.112060547,0.0234375,0.973876953,-2.157251908,-1.917557252,12.04465649,24.29470588
00:04.1,0.138427734,0.011230469,0.995849609,-2.337022901,-1.078625954,11.98473282,24.29470588
00:04.1,0.106689453,0.028076172,0.997558594,-2.277099237,-1.617938931,11.92480916,24.34176471
00:04.2,0.124267578,0.031982422,0.997314453,-2.396946565,-0.958778626,11.44541985,24.24764706
00:04.2,0.114990234,0.034179688,0.984375,-2.456870229,-1.438167939,10.90610687,24.34176471
00:04.2,0.155029297,0.030761719,0.990234375,-2.696564885,-1.078625954,11.0259542,24.29470588
00:04.2,0.112304688,0.020996094,0.987060547,-2.576717557,-1.258396947,10.78625954,24.34176471
00:04.2,0.140136719,0.019042969,0.982910156,-2.696564885,-0.898854962,10.36679389,24.34176471
00:04.2,0.148925781,0.023193359,0.993164063,-2.936259542,-0.958778626,10.06717557,24.38882353
00:04.2,0.142089844,0.024902344,1.025634766,-2.636641221,-1.01870229,9.767557252,24.29470588
00:04.2,0.142089844,0.00390625,1.032958984,-2.636641221,-1.73778626,9.348091603,24.34176471
00:04.2,0.147705078,0.012207031,1.031494141,-2.696564885,-2.097328244,9.048473282,24.24764706
00:04.3,0.111572266,-0.001953125,1.001220703,-2.456870229,-1.917557252,8.509160305,24.29470588
